"anio_regis","week_regis","ent_regis","deaths_count","channel_endemic_estimation","farrington_estimation_all","farrington_partial","name","abr","date_ref"
2021,14,27,316,297.8,405.355265699461,322.873199169839,"TABASCO","TC",2021-04-02
2021,14,28,397,416.8,463.557438432066,513.51534559994,"TAMAULIPAS","TS",2021-04-02
2021,14,29,170,129.2,134.278674130873,150.530208462845,"TLAXCALA","TL",2021-04-02
2021,14,30,1203,1049.4,1232.34874993798,1108.78327124132,"VERACRUZ","VZ",2021-04-02
2021,14,31,298,265.4,329.507698153915,273.081634208351,"YUCATÁN","YN",2021-04-02
2021,14,32,219,205.8,267.206605279987,231.326210479216,"ZACATECAS","ZS",2021-04-02
2021,15,1,181,130.4,172.830747414788,174.498326222742,"AGUASCALIENTES","AS",2021-04-09
2021,15,2,430,394.6,826.273730054966,527.701408250999,"BAJA CALIFORNIA","BC",2021-04-09
2021,15,3,92,61.6,89.7839803086736,87.3932122816334,"BAJA CALIFORNIA SUR","BS",2021-04-09
2021,15,4,107,93.6,103.087579911654,88.8177817042746,"CAMPECHE","CC",2021-04-09
2021,15,5,337,347.4,427.535348955864,371.009391535148,"COAHUILA","CL",2021-04-09
2021,15,6,107,102.8,111.977796690405,140.092493203817,"COLIMA","CM",2021-04-09
2021,15,7,595,540.8,584.105668135033,590.686156412767,"CHIAPAS","CS",2021-04-09
2021,15,8,680,485.4,716.885005471332,528.846524259837,"CHIHUAHUA","CH",2021-04-09
2021,15,9,2064,1377.2,2271.21072659959,1462.768777428,"CIUDAD DE MÉXICO","DF",2021-04-09
2021,15,10,192,207,229.723441673852,247.49375026681,"DURANGO","DG",2021-04-09
2021,15,11,842,668.8,757.804364107366,797.23902760806,"GUANAJUATO","GT",2021-04-09
2021,15,12,430,441.8,503.948338654661,524.780947892943,"GUERRERO","GR",2021-04-09
2021,15,13,354,323.8,357.680142218106,365.668052770763,"HIDALGO","HG",2021-04-09
2021,15,14,1051,940.4,905.759950151181,992.349006542341,"JALISCO","JC",2021-04-09
2021,15,15,1931,1465,2204.46458234051,1700.05952250244,"MÉXICO","MC",2021-04-09
2021,15,16,666,576.4,722.4315408457,751.691922034666,"MICHOACÁN","MN",2021-04-09
2021,15,17,455,272.8,409.818579895902,302.540432587489,"MORELOS","MS",2021-04-09
2021,15,18,115,138.2,158.434430051139,164.083786430798,"NAYARIT","NT",2021-04-09
2021,15,19,708,602.6,873.263878892963,844.474852821997,"NUEVO LEÓN","NL",2021-04-09
2021,15,20,552,496.2,534.749801631768,542.036636612889,"OAXACA","OC",2021-04-09
2021,15,21,1191,735,923.69723692601,841.178765106434,"PUEBLA","PL",2021-04-09
2021,15,22,343,211.4,230.141924601539,228.202510101695,"QUERÉTARO","QT",2021-04-09
2021,15,23,191,136.6,217.462783674764,170.005670298927,"QUINTANA ROO","QR",2021-04-09
2021,15,24,324,318.4,359.060377972214,407.095619609077,"SAN LUIS POTOSÍ","SP",2021-04-09
2021,15,25,348,320.2,526.712720719487,399.860359088498,"SINALOA","SL",2021-04-09
2021,15,26,405,315.2,430.955505629363,394.788519438203,"SONORA","SR",2021-04-09
2021,15,27,334,283,429.469883643602,327.392328389852,"TABASCO","TC",2021-04-09
2021,15,28,375,407.6,467.70698476438,639.141368361983,"TAMAULIPAS","TS",2021-04-09
2021,15,29,198,135.4,150.297264675885,158.921587987011,"TLAXCALA","TL",2021-04-09
2021,15,30,1206,981.8,1270.53073381156,1097.18416337796,"VERACRUZ","VZ",2021-04-09
2021,15,31,369,267.6,339.380788212122,274.598977832879,"YUCATÁN","YN",2021-04-09
2021,15,32,214,181.8,276.030081808772,228.921643970182,"ZACATECAS","ZS",2021-04-09
2021,16,1,165,133.2,175.507556901689,179.452304249221,"AGUASCALIENTES","AS",2021-04-16
2021,16,2,457,407.8,946.8696031988,526.269050484238,"BAJA CALIFORNIA","BC",2021-04-16
2021,16,3,89,82.8,87.5128483266518,83.762448782331,"BAJA CALIFORNIA SUR","BS",2021-04-16
2021,16,4,115,93.4,104.343129688581,90.2302919176948,"CAMPECHE","CC",2021-04-16
2021,16,5,304,320.4,419.489289955583,361.696000677491,"COAHUILA","CL",2021-04-16
2021,16,6,97,89.8,110.578511626283,138.439619900811,"COLIMA","CM",2021-04-16
2021,16,7,536,527.6,594.677239474216,592.836360736398,"CHIAPAS","CS",2021-04-16
2021,16,8,665,459.2,783.295154985915,518.229630325971,"CHIHUAHUA","CH",2021-04-16
2021,16,9,1980,1353,2940.02431214236,1436.25614779464,"CIUDAD DE MÉXICO","DF",2021-04-16
2021,16,10,192,198.4,225.638708057627,238.130860727368,"DURANGO","DG",2021-04-16
2021,16,11,821,694,817.145132100115,807.901386748037,"GUANAJUATO","GT",2021-04-16
2021,16,12,381,423.6,506.890496405225,523.608760644564,"GUERRERO","GR",2021-04-16
2021,16,13,330,313.8,364.08120943765,360.439452489943,"HIDALGO","HG",2021-04-16
2021,16,14,1078,937.2,931.254501992894,996.631093703215,"JALISCO","JC",2021-04-16
2021,16,15,1914,1510.6,2737.6807522591,1691.47502329385,"MÉXICO","MC",2021-04-16
2021,16,16,677,625.4,708.662850643163,728.911930755787,"MICHOACÁN","MN",2021-04-16
2021,16,17,363,280.6,460.968297176122,296.041113197845,"MORELOS","MS",2021-04-16
2021,16,18,136,152.2,153.120725941171,158.590903449193,"NAYARIT","NT",2021-04-16
2021,16,19,597,506.8,848.21515294931,669.983643176553,"NUEVO LEÓN","NL",2021-04-16
2021,16,20,545,497.8,539.081601358035,542.481925297735,"OAXACA","OC",2021-04-16
2021,16,21,1032,708.6,967.386220985854,824.490347328736,"PUEBLA","PL",2021-04-16
2021,16,22,289,211.8,227.014472913976,228.175592022171,"QUERÉTARO","QT",2021-04-16
2021,16,23,182,131.4,232.965363181326,161.964668272628,"QUINTANA ROO","QR",2021-04-16
2021,16,24,309,327.6,346.404238708175,381.761677070372,"SAN LUIS POTOSÍ","SP",2021-04-16
2021,16,25,339,343.8,583.710961236465,394.316063620742,"SINALOA","SL",2021-04-16
2021,16,26,419,319.4,378.747459931325,380.891824282529,"SONORA","SR",2021-04-16
2021,16,27,325,270.2,474.700098903494,320.947257316929,"TABASCO","TC",2021-04-16
2021,16,28,363,386.4,449.545096927824,470.028801145064,"TAMAULIPAS","TS",2021-04-16
2021,16,29,154,124.6,153.570230868097,142.63248544016,"TLAXCALA","TL",2021-04-16
2021,16,30,1113,1004.4,1313.96438943323,1094.46679282648,"VERACRUZ","VZ",2021-04-16
2021,16,31,329,261.2,344.610471674718,277.522483574253,"YUCATÁN","YN",2021-04-16
2021,16,32,225,187,267.467202337134,223.633957516487,"ZACATECAS","ZS",2021-04-16
2021,17,1,158,119.6,179.917111107045,180.068249820836,"AGUASCALIENTES","AS",2021-04-23
2021,17,2,435,442.8,1097.15360996532,535.360376357326,"BAJA CALIFORNIA","BC",2021-04-23
2021,17,3,77,70,85.2931651660161,80.5530650769789,"BAJA CALIFORNIA SUR","BS",2021-04-23
2021,17,4,91,98.2,128.06365407407,104.130098206679,"CAMPECHE","CC",2021-04-23
2021,17,5,308,350.4,402.428792542934,352.56688080813,"COAHUILA","CL",2021-04-23
2021,17,6,99,99,111.845023001543,138.792859588218,"COLIMA","CM",2021-04-23
2021,17,7,500,552,608.445302572932,583.732608685388,"CHIAPAS","CS",2021-04-23
2021,17,8,617,495.4,848.977816505784,511.54222678202,"CHIHUAHUA","CH",2021-04-23
2021,17,9,1780,1348.4,3570.3166231782,1412.07732783507,"CIUDAD DE MÉXICO","DF",2021-04-23
2021,17,10,186,185.8,222.246754168207,234.469792940415,"DURANGO","DG",2021-04-23
2021,17,11,765,683.4,816.078784788188,794.130960536687,"GUANAJUATO","GT",2021-04-23
2021,17,12,375,411.4,509.963710178655,504.670135553984,"GUERRERO","GR",2021-04-23
2021,17,13,325,313,366.003456051727,353.709542206061,"HIDALGO","HG",2021-04-23
2021,17,14,1012,967.2,947.661988293307,1072.25705436473,"JALISCO","JC",2021-04-23
2021,17,15,1836,1501.4,3295.01594521139,1664.7282591109,"MÉXICO","MC",2021-04-23
2021,17,16,673,636.4,701.962018757346,704.59172424293,"MICHOACÁN","MN",2021-04-23
2021,17,17,386,293.8,507.625939588022,293.018785011162,"MORELOS","MS",2021-04-23
2021,17,18,137,152.8,154.561141138812,161.047200478502,"NAYARIT","NT",2021-04-23
2021,17,19,665,531.4,759.853870541301,725.305794500165,"NUEVO LEÓN","NL",2021-04-23
2021,17,20,545,425,544.685848011964,539.540589575098,"OAXACA","OC",2021-04-23
2021,17,21,1029,749,1012.4294721883,822.198290390745,"PUEBLA","PL",2021-04-23
2021,17,22,291,208.2,231.579613778225,231.005610844209,"QUERÉTARO","QT",2021-04-23
2021,17,23,162,139.2,260.405283893241,170.509673593337,"QUINTANA ROO","QR",2021-04-23
2021,17,24,325,325,336.891814968278,360.844513714637,"SAN LUIS POTOSÍ","SP",2021-04-23
2021,17,25,340,330.8,603.806140102778,378.314149314538,"SINALOA","SL",2021-04-23
2021,17,26,386,313.2,439.646932733007,376.599742250135,"SONORA","SR",2021-04-23
2021,17,27,334,296.6,545.981603083655,317.999390313093,"TABASCO","TC",2021-04-23
2021,17,28,420,413,447.987112158846,543.25168563991,"TAMAULIPAS","TS",2021-04-23
2021,17,29,157,122.2,156.363609231894,137.982563932816,"TLAXCALA","TL",2021-04-23
2021,17,30,1162,1147.4,1349.81768595416,1065.06638277093,"VERACRUZ","VZ",2021-04-23
2021,17,31,309,283.8,349.823023001275,286.233146728503,"YUCATÁN","YN",2021-04-23
2021,17,32,227,200.2,259.895974297776,217.403433157357,"ZACATECAS","ZS",2021-04-23
2021,18,1,116,132.4,181.380185588697,180.963184206252,"AGUASCALIENTES","AS",2021-04-30
2021,18,2,494,408,1258.11556403466,516.346451085921,"BAJA CALIFORNIA","BC",2021-04-30
2021,18,3,77,73.2,83.8215838588099,79.3104394081806,"BAJA CALIFORNIA SUR","BS",2021-04-30
2021,18,4,112,93.8,134.381904354827,93.3938365848823,"CAMPECHE","CC",2021-04-30
2021,18,5,305,283.6,399.82051404192,343.903979293823,"COAHUILA","CL",2021-04-30
2021,18,6,127,95.8,113.580879798123,117.081660696535,"COLIMA","CM",2021-04-30
2021,18,7,554,518,711.647947846977,578.759259900519,"CHIAPAS","CS",2021-04-30
2021,18,8,586,435.2,900.053256879921,501.066893880471,"CHIHUAHUA","CH",2021-04-30
2021,18,9,1659,1339.8,4549.11637489994,1402.06963753285,"CIUDAD DE MÉXICO","DF",2021-04-30
2021,18,10,190,163.4,213.088404067466,221.942835151604,"DURANGO","DG",2021-04-30
2021,18,11,750,715.2,837.998629033855,822.11514291575,"GUANAJUATO","GT",2021-04-30
2021,18,12,403,315.6,529.962396036363,497.547916904621,"GUERRERO","GR",2021-04-30
2021,18,13,321,286.6,417.701580243787,343.216963103451,"HIDALGO","HG",2021-04-30
2021,18,14,1027,994.2,1022.17886411241,1108.5285532343,"JALISCO","JC",2021-04-30
2021,18,15,1579,1409.4,4185.3957715655,1644.44308391891,"MÉXICO","MC",2021-04-30
2021,18,16,648,490.2,716.668699760923,698.445980379251,"MICHOACÁN","MN",2021-04-30
2021,18,17,403,247,604.4774580474,289.279311366752,"MORELOS","MS",2021-04-30
2021,18,18,113,120.4,154.90372862254,155.490180049331,"NAYARIT","NT",2021-04-30
2021,18,19,594,476.4,770.232625285969,726.092378020156,"NUEVO LEÓN","NL",2021-04-30
2021,18,20,517,474,621.191414468469,520.630062206913,"OAXACA","OC",2021-04-30
2021,18,21,932,693.8,1099.72838703531,807.305812309033,"PUEBLA","PL",2021-04-30
2021,18,22,263,202,236.080586929879,250.409951913417,"QUERÉTARO","QT",2021-04-30
2021,18,23,177,137,271.090478500013,174.827774916551,"QUINTANA ROO","QR",2021-04-30
2021,18,24,305,287.4,335.176390537592,356.192041698061,"SAN LUIS POTOSÍ","SP",2021-04-30
2021,18,25,330,269,640.984509508031,355.123614824431,"SINALOA","SL",2021-04-30
2021,18,26,376,310.4,441.945941592195,339.694378633059,"SONORA","SR",2021-04-30
2021,18,27,331,266.8,633.645813849758,318.229204307205,"TABASCO","TC",2021-04-30
2021,18,28,401,313,434.133054535466,437.321746548531,"TAMAULIPAS","TS",2021-04-30
2021,18,29,127,123.2,207.230669890628,134.646344601906,"TLAXCALA","TL",2021-04-30
2021,18,30,1136,970.4,1505.38538239515,1083.50538477845,"VERACRUZ","VZ",2021-04-30
2021,18,31,331,279.4,359.119920007637,293.312060009278,"YUCATÁN","YN",2021-04-30
2021,18,32,225,171,249.007572453413,207.380097801572,"ZACATECAS","ZS",2021-04-30
2021,19,1,138,161.8,180.708891556695,177.2352372507,"AGUASCALIENTES","AS",2021-05-07
2021,19,2,463,396.2,818.96620355639,520.538579417071,"BAJA CALIFORNIA","BC",2021-05-07
2021,19,3,72,64.6,84.7084053347916,81.2753643332623,"BAJA CALIFORNIA SUR","BS",2021-05-07
2021,19,4,103,89.6,134.217686821368,92.355431384103,"CAMPECHE","CC",2021-05-07
2021,19,5,286,275.8,380.700013455701,326.729435634843,"COAHUILA","CL",2021-05-07
2021,19,6,114,96.4,125.439246245048,114.465588258463,"COLIMA","CM",2021-05-07
2021,19,7,568,551.6,817.337095366825,568.020522712427,"CHIAPAS","CS",2021-05-07
2021,19,8,563,470,923.863918876025,495.779190574508,"CHIHUAHUA","CH",2021-05-07
2021,19,9,1522,1370.8,5736.18743690123,1395.9248246419,"CIUDAD DE MÉXICO","DF",2021-05-07
2021,19,10,202,164.2,205.288264647009,211.719997448375,"DURANGO","DG",2021-05-07
2021,19,11,726,699.8,856.287855798279,758.402311109732,"GUANAJUATO","GT",2021-05-07
2021,19,12,393,394,553.629715926281,496.912747944651,"GUERRERO","GR",2021-05-07
2021,19,13,299,284.6,437.089964399561,333.327198214865,"HIDALGO","HG",2021-05-07
2021,19,14,1008,967,1049.69758793409,1147.46623558342,"JALISCO","JC",2021-05-07
2021,19,15,1684,1447.8,5147.20678457494,1635.82735513539,"MÉXICO","MC",2021-05-07
2021,19,16,659,533,695.5010089202,660.910508846444,"MICHOACÁN","MN",2021-05-07
2021,19,17,320,248.2,664.837791887587,286.768711775478,"MORELOS","MS",2021-05-07
2021,19,18,140,129,156.687253999245,152.312066343211,"NAYARIT","NT",2021-05-07
2021,19,19,587,503.6,707.997131750693,664.081368698013,"NUEVO LEÓN","NL",2021-05-07
2021,19,20,513,444.6,643.846001571278,513.9444693942,"OAXACA","OC",2021-05-07
2021,19,21,870,711.2,1171.30543950088,792.905087867634,"PUEBLA","PL",2021-05-07
2021,19,22,249,209.8,256.704399986484,251.980373562281,"QUERÉTARO","QT",2021-05-07
2021,19,23,207,131.8,291.85689575262,170.272946817159,"QUINTANA ROO","QR",2021-05-07
2021,19,24,279,285.4,326.588679500885,324.451328529178,"SAN LUIS POTOSÍ","SP",2021-05-07
2021,19,25,334,276.4,653.704514997602,319.522012070488,"SINALOA","SL",2021-05-07
2021,19,26,396,300.4,492.216207913198,363.822515828563,"SONORA","SR",2021-05-07
2021,19,27,333,296.6,717.963810869608,313.948072705087,"TABASCO","TC",2021-05-07
2021,19,28,404,347.4,404.151666876198,404.260448020122,"TAMAULIPAS","TS",2021-05-07
2021,19,29,140,117.4,238.812754885141,132.549108079322,"TLAXCALA","TL",2021-05-07
2021,19,30,1056,1031.6,1620.62961683369,1105.07996260432,"VERACRUZ","VZ",2021-05-07
2021,19,31,296,279.8,349.205334956037,294.472069194965,"YUCATÁN","YN",2021-05-07
2021,19,32,203,178.2,241.034807542079,204.555735957671,"ZACATECAS","ZS",2021-05-07
2021,20,1,139,148.4,180.362493423024,176.747456881892,"AGUASCALIENTES","AS",2021-05-14
2021,20,2,511,416.8,826.2909515591,527.427021674863,"BAJA CALIFORNIA","BC",2021-05-14
2021,20,3,100,73.8,83.9428008512837,90.0315983559007,"BAJA CALIFORNIA SUR","BS",2021-05-14
2021,20,4,86,107.4,138.968374591455,103.614320660701,"CAMPECHE","CC",2021-05-14
2021,20,5,330,309.6,379.118894899164,355.278166275574,"COAHUILA","CL",2021-05-14
2021,20,6,107,92,116.695197292901,118.111897611379,"COLIMA","CM",2021-05-14
2021,20,7,540,539.4,1036.86133329942,553.476520540825,"CHIAPAS","CS",2021-05-14
2021,20,8,524,472,926.29194581469,492.534486403801,"CHIHUAHUA","CH",2021-05-14
2021,20,9,1578,1342.6,3516.73587547569,1386.37722113608,"CIUDAD DE MÉXICO","DF",2021-05-14
2021,20,10,155,209.8,202.462811079983,201.28876771473,"DURANGO","DG",2021-05-14
2021,20,11,684,687.6,867.297285022398,836.559291102653,"GUANAJUATO","GT",2021-05-14
2021,20,12,391,418.6,749.254945868721,489.781732408715,"GUERRERO","GR",2021-05-14
2021,20,13,277,295.2,468.264546996008,369.157040174919,"HIDALGO","HG",2021-05-14
2021,20,14,1004,997.4,1078.02714613425,1142.36689224733,"JALISCO","JC",2021-05-14
2021,20,15,1604,1428.2,3398.5354280646,1631.06536425801,"MÉXICO","MC",2021-05-14
2021,20,16,550,600,753.171949033535,707.632683988203,"MICHOACÁN","MN",2021-05-14
2021,20,17,299,286.6,752.855003727065,283.081639841828,"MORELOS","MS",2021-05-14
2021,20,18,146,133.6,155.057909548441,164.972643017705,"NAYARIT","NT",2021-05-14
2021,20,19,594,437.2,672.685919317492,641.726744828293,"NUEVO LEÓN","NL",2021-05-14
2021,20,20,491,486.4,693.082197852804,504.783896528378,"OAXACA","OC",2021-05-14
2021,20,21,783,690,1334.02919945831,783.434250646849,"PUEBLA","PL",2021-05-14
2021,20,22,227,220,275.174583071124,248.315363738631,"QUERÉTARO","QT",2021-05-14
2021,20,23,200,141.2,211.627041381639,173.096486705551,"QUINTANA ROO","QR",2021-05-14
2021,20,24,280,300.4,324.493262825113,340.662239524048,"SAN LUIS POTOSÍ","SP",2021-05-14
2021,20,25,316,282.8,697.433051397611,314.323790714693,"SINALOA","SL",2021-05-14
2021,20,26,351,308.4,586.991153300032,331.272293965855,"SONORA","SR",2021-05-14
2021,20,27,301,310.6,802.31808033603,347.324109555317,"TABASCO","TC",2021-05-14
2021,20,28,388,366,443.789165610852,451.982066665039,"TAMAULIPAS","TS",2021-05-14
2021,20,29,128,126,283.583269165887,143.31148947194,"TLAXCALA","TL",2021-05-14
2021,20,30,1138,1014.6,1809.01488185448,1113.37376586574,"VERACRUZ","VZ",2021-05-14
2021,20,31,300,282.4,349.027294583756,301.961217235555,"YUCATÁN","YN",2021-05-14
2021,20,32,191,196,249.27558952316,203.280978915122,"ZACATECAS","ZS",2021-05-14
2021,21,1,131,150,168.309046518429,163.717379183275,"AGUASCALIENTES","AS",2021-05-21
2021,21,2,458,413.2,1290.28458370611,455.891567960443,"BAJA CALIFORNIA","BC",2021-05-21
2021,21,3,83,66.6,83.4160894723292,79.9218419364368,"BAJA CALIFORNIA SUR","BS",2021-05-21
2021,21,4,99,98,152.143706272405,103.194367306062,"CAMPECHE","CC",2021-05-21
2021,21,5,298,317.4,382.474387615652,345.641656365366,"COAHUILA","CL",2021-05-21
2021,21,6,98,101.8,131.289310056884,136.40515428191,"COLIMA","CM",2021-05-21
2021,21,7,519,530.4,1326.2907583861,550.068840314213,"CHIAPAS","CS",2021-05-21
2021,21,8,493,448,888.207374165512,485.380854712332,"CHIHUAHUA","CH",2021-05-21
2021,21,9,1541,1354.6,3635.61730408378,1386.94630436206,"CIUDAD DE MÉXICO","DF",2021-05-21
2021,21,10,180,180.2,202.380380657966,196.05851315759,"DURANGO","DG",2021-05-21
2021,21,11,700,745.2,900.367020583511,839.345011297186,"GUANAJUATO","GT",2021-05-21
2021,21,12,336,422,895.187651560803,499.442509011024,"GUERRERO","GR",2021-05-21
2021,21,13,298,304.2,495.873989783763,354.933447214525,"HIDALGO","HG",2021-05-21
2021,21,14,991,991,1209.20184515522,1128.51273354323,"JALISCO","JC",2021-05-21
2021,21,15,1535,1467,3575.25327187414,1590.06388929089,"MÉXICO","MC",2021-05-21
2021,21,16,616,605.2,774.583850022783,662.693800443836,"MICHOACÁN","MN",2021-05-21
2021,21,17,312,257.8,753.022255166806,302.896432249198,"MORELOS","MS",2021-05-21
2021,21,18,131,125.6,149.311221451821,159.390938023471,"NAYARIT","NT",2021-05-21
2021,21,19,611,492.6,702.676323887729,633.622191321145,"NUEVO LEÓN","NL",2021-05-21
2021,21,20,451,444.6,735.244088168126,489.337891120032,"OAXACA","OC",2021-05-21
2021,21,21,813,704.4,1509.32589285142,769.831062397184,"PUEBLA","PL",2021-05-21
2021,21,22,265,208.2,304.916887111666,249.378874190011,"QUERÉTARO","QT",2021-05-21
2021,21,23,218,153,209.944034650919,176.411714366431,"QUINTANA ROO","QR",2021-05-21
2021,21,24,285,315.8,321.686321270138,317.496091071264,"SAN LUIS POTOSÍ","SP",2021-05-21
2021,21,25,277,290.6,803.104995066069,330.902246917928,"SINALOA","SL",2021-05-21
2021,21,26,360,309.6,736.707397741048,370.085189337959,"SONORA","SR",2021-05-21
2021,21,27,294,308.6,841.29274331274,350.224778111627,"TABASCO","TC",2021-05-21
2021,21,28,453,355.6,456.128025810332,449.831573039335,"TAMAULIPAS","TS",2021-05-21
2021,21,29,123,121.4,335.374933297995,149.772484735453,"TLAXCALA","TL",2021-05-21
2021,21,30,1010,1144.4,2032.41244248636,1104.23326057651,"VERACRUZ","VZ",2021-05-21
2021,21,31,318,287,346.683758063678,300.519266825461,"YUCATÁN","YN",2021-05-21
2021,21,32,191,172.6,243.032865963466,197.865563073301,"ZACATECAS","ZS",2021-05-21
2021,22,1,133,116.6,177.872448112943,177.03353567165,"AGUASCALIENTES","AS",2021-05-28
2021,22,2,450,401.2,1217.89862529464,454.630171039368,"BAJA CALIFORNIA","BC",2021-05-28
2021,22,3,82,75.2,92.1990594961931,93.0478251483109,"BAJA CALIFORNIA SUR","BS",2021-05-28
2021,22,4,83,96.6,177.286501324294,102.227000170221,"CAMPECHE","CC",2021-05-28
2021,22,5,284,291.4,402.784828995251,348.264616862051,"COAHUILA","CL",2021-05-28
2021,22,6,90,99,140.212973491759,114.409708002917,"COLIMA","CM",2021-05-28
2021,22,7,525,513.6,1631.40822312952,552.084600528983,"CHIAPAS","CS",2021-05-28
2021,22,8,479,459.8,835.455513650043,493.038393195745,"CHIHUAHUA","CH",2021-05-28
2021,22,9,1436,1312.8,6317.49582559747,1377.78637580806,"CIUDAD DE MÉXICO","DF",2021-05-28
2021,22,10,210,187.2,211.078210988902,199.735780350643,"DURANGO","DG",2021-05-28
2021,22,11,679,716.6,942.074497450027,823.933040924798,"GUANAJUATO","GT",2021-05-28
2021,22,12,412,436.8,987.627800223923,489.657153759989,"GUERRERO","GR",2021-05-28
2021,22,13,284,285.8,522.32729164328,347.420013396652,"HIDALGO","HG",2021-05-28
2021,22,14,1002,1034.2,1274.28247436598,1115.15677054532,"JALISCO","JC",2021-05-28
2021,22,15,1572,1417,3551.40379630579,1579.6369214029,"MÉXICO","MC",2021-05-28
2021,22,16,619,531.8,763.300210836173,627.496809540983,"MICHOACÁN","MN",2021-05-28
2021,22,17,253,261.4,729.05568725242,306.414166758767,"MORELOS","MS",2021-05-28
2021,22,18,143,142.8,168.496180325172,162.588864545885,"NAYARIT","NT",2021-05-28
2021,22,19,560,484.6,682.345441801151,590.506934654311,"NUEVO LEÓN","NL",2021-05-28
2021,22,20,435,464.8,815.048912221692,484.888387168147,"OAXACA","OC",2021-05-28
2021,22,21,812,675.2,1685.27436412709,766.419367123355,"PUEBLA","PL",2021-05-28
