"ent_regis","anio_regis","week_regis","deaths_count","channel_endemic_estimation","farrington_estimation_all","farrington_partial","date_ref"
"Utah",2020,6,395,397,434.827517604279,434.827517604279,2020-02-05
"Utah",2020,7,414,374.4,420.726185744988,420.726185744988,2020-02-12
"Utah",2020,8,368,392.2,415.739987655631,415.739987655631,2020-02-19
"Utah",2020,9,417,403,418.397266118482,418.397266118482,2020-02-26
"Utah",2020,10,427,416.2,416.443578872359,416.443578872359,2020-03-04
"Utah",2020,11,406,381.4,418.782163663032,418.782163663032,2020-03-11
"Utah",2020,12,412,396.6,416.077542072902,416.077542072902,2020-03-18
"Utah",2020,13,395,373,415.482812126229,415.482812126229,2020-03-25
"Utah",2020,14,408,382.4,413.266591526572,413.266591526572,2020-04-01
"Utah",2020,15,382,385.2,412.283087339213,412.283087339213,2020-04-08
"Utah",2020,16,388,393.6,406.119712616563,406.119712616563,2020-04-15
"Utah",2020,17,410,371,403.685778469733,403.685778469733,2020-04-22
"Utah",2020,18,381,369,430.590927209342,430.590927209342,2020-04-29
"Utah",2020,19,372,383.4,421.94100306112,421.94100306112,2020-05-06
"Utah",2020,20,403,374.8,414.236052856922,414.236052856922,2020-05-13
"Utah",2020,21,374,386.6,395.648686896414,395.648686896414,2020-05-20
"Utah",2020,22,390,380.8,395.606307562194,395.606307562194,2020-05-27
"Utah",2020,23,410,373.6,393.242060910139,393.242060910139,2020-06-03
"Utah",2020,24,388,366.8,390.876198995693,390.876198995693,2020-06-10
"Utah",2020,25,402,359.8,388.621359600537,388.621359600537,2020-06-17
"Utah",2020,26,388,359.6,389.457306386185,389.457306386185,2020-06-24
"Utah",2020,27,438,362.2,385.358703936,385.358703936,2020-07-01
"Utah",2020,28,407,355.2,384.079399734699,384.079399734699,2020-07-08
"Utah",2020,29,435,368.6,382.467075333137,382.467075333137,2020-07-15
"Utah",2020,30,437,343.6,380.65119401188,380.65119401188,2020-07-22
"Utah",2020,31,435,364,381.514015697937,381.514015697937,2020-07-29
"Utah",2020,32,449,353.2,380.662624742195,380.662624742195,2020-08-05
"Utah",2020,33,450,342.6,399.696986824946,399.696986824946,2020-08-12
"Utah",2020,34,422,363.6,376.912328381755,376.912328381755,2020-08-19
"Utah",2020,35,377,350.8,377.707679316037,377.707679316037,2020-08-26
"Utah",2020,36,367,363.6,401.746520177539,401.746520177539,2020-09-02
"Utah",2020,37,382,355.4,401.381049100895,401.381049100895,2020-09-09
"Utah",2020,38,400,359.8,404.915416107242,404.915416107242,2020-09-16
"Utah",2020,39,440,366,408.883325811807,408.883325811807,2020-09-23
"Utah",2020,40,393,357.6,407.177885909174,407.177885909174,2020-09-30
"Utah",2020,41,443,370.8,390.528158811632,390.528158811632,2020-10-07
"Utah",2020,42,424,371,389.964142726153,389.964142726153,2020-10-14
"Utah",2020,43,442,364,388.318210751715,388.318210751715,2020-10-21
"Utah",2020,44,460,371.6,428.105964142426,428.105964142426,2020-10-28
"Utah",2020,45,453,359.4,430.416351493812,430.416351493812,2020-11-04
"Utah",2020,46,482,359.6,435.027338959437,435.027338959437,2020-11-11
"Utah",2020,47,544,399.6,438.010790239794,438.010790239794,2020-11-18
"Utah",2020,48,487,383.2,430.926490030223,430.926490030223,2020-11-25
"Utah",2020,49,538,388.8,438.579533924489,438.579533924489,2020-12-02
"Utah",2020,50,552,392.8,441.406936527897,441.406936527897,2020-12-09
"Utah",2020,51,545,383,425.313277152653,425.313277152653,2020-12-16
"Utah",2020,52,502,393.8,428.226490871134,428.226490871134,2020-12-23
"Utah",2020,53,486,NA,432.170101542628,432.170101542628,2020-12-30
"Utah",2021,1,533,444.2,446.553750376925,449.689986155179,2021-01-01
"Utah",2021,2,484,409.6,428.370532782388,447.222106658251,2021-01-08
"Utah",2021,3,497,386.2,449.556872326437,450.916339262249,2021-01-15
"Utah",2021,4,502,406.8,442.979878977363,443.520213821412,2021-01-22
"Utah",2021,5,466,377,446.086723398826,438.180049453724,2021-01-29
"Utah",2021,6,450,397,446.287840081733,434.827517604279,2021-02-05
"Utah",2021,7,428,374.4,449.953745017141,420.726185744988,2021-02-12
"Utah",2021,8,379,392.2,456.701367513386,415.739987655631,2021-02-19
"Utah",2021,9,415,403,461.942621681063,418.397266118482,2021-02-26
"Utah",2021,10,411,416.2,465.167039187367,416.443578872359,2021-03-05
"Utah",2021,11,395,381.4,466.196483223606,418.782163663032,2021-03-12
"Utah",2021,12,391,396.6,457.578935742101,416.077542072902,2021-03-19
"Utah",2021,13,403,373,456.705835748773,415.482812126229,2021-03-26
"Utah",2021,14,379,382.4,453.520190791398,413.266591526572,2021-04-02
"Utah",2021,15,370,385.2,447.044812513049,412.283087339213,2021-04-09
"Utah",2021,16,391,393.6,449.438969167296,406.119712616563,2021-04-16
"Utah",2021,17,427,371,443.950221509319,403.685778469733,2021-04-23
"Utah",2021,18,385,369,444.717199603021,430.590927209342,2021-04-30
"Utah",2021,19,380,383.4,446.7864017372,421.94100306112,2021-05-07
"Utah",2021,20,406,374.8,442.761451614507,414.236052856922,2021-05-14
"Utah",2021,21,434,386.6,446.777635893192,395.648686896414,2021-05-21
"Utah",2021,22,393,380.8,446.522302358654,395.606307562194,2021-05-28
"Utah",2021,23,387,373.6,444.73213371076,393.242060910139,2021-06-04
"Utah",2021,24,416,366.8,448.409381511655,390.876198995693,2021-06-11
"Utah",2021,25,420,359.8,452.36874684886,388.621359600537,2021-06-18
"Utah",2021,26,419,359.6,455.558914711276,389.457306386185,2021-06-25
"Utah",2021,27,434,362.2,468.064270171,385.358703936,2021-07-02
"Utah",2021,28,384,355.2,486.626841596793,384.079399734699,2021-07-09
"Utah",2021,29,446,368.6,504.797072089573,382.467075333137,2021-07-16
"Utah",2021,30,436,343.6,498.595462551765,380.65119401188,2021-07-23
"Utah",2021,31,453,364,491.885698879249,381.514015697937,2021-07-30
"Utah",2021,32,438,353.2,468.473888297721,380.662624742195,2021-08-06
"Utah",2021,33,463,342.6,450.578294670714,399.696986824946,2021-08-13
"Utah",2021,34,460,363.6,436.834313754077,376.912328381755,2021-08-20
"Utah",2021,35,498,350.8,437.251509362539,377.707679316037,2021-08-27
"Utah",2021,36,482,363.6,429.235110681102,401.746520177539,2021-09-03
"Utah",2021,37,478,355.4,430.759430961488,401.381049100895,2021-09-10
"Utah",2021,38,472,359.8,437.270286029081,404.915416107242,2021-09-17
"Utah",2021,39,481,366,456.124560441833,408.883325811807,2021-09-24
"Utah",2021,40,490,357.6,469.754937649351,407.177885909174,2021-10-01
"Utah",2021,41,504,370.8,487.635940829955,390.528158811632,2021-10-08
"Utah",2021,42,473,371,493.29482080458,389.964142726153,2021-10-15
"Utah",2021,43,570,364,519.535586992423,388.318210751715,2021-10-22
"Utah",2021,44,530,371.6,532.649369071096,428.105964142426,2021-10-29
"Utah",2021,45,490,359.4,553.741237533864,430.416351493812,2021-11-05
"Utah",2021,46,486,359.6,580.934293626301,435.027338959437,2021-11-12
"Utah",2021,47,472,399.6,605.671581845692,438.010790239794,2021-11-19
"Utah",2021,48,508,383.2,621.794239570315,430.926490030223,2021-11-26
"Utah",2021,49,515,388.8,619.617338260072,438.579533924489,2021-12-03
"Utah",2021,50,480,392.8,628.485483766236,441.406936527897,2021-12-10
"Utah",2021,51,488,383,623.661327686252,425.313277152653,2021-12-17
"Utah",2021,52,471,393.8,606.486057286898,428.226490871134,2021-12-24
"Utah",2022,1,503,444.2,586.643660908494,449.689986155179,2022-01-01
"Utah",2022,2,490,409.6,568.104466085342,447.222106658251,2022-01-08
"Utah",2022,3,532,386.2,557.49957315025,450.916339262249,2022-01-15
"Utah",2022,4,500,406.8,541.211572508594,443.520213821412,2022-01-22
"Utah",2022,5,347,377,505.394234552145,438.180049453724,2022-01-29
"Vermont",2020,1,92,133,141.741414667924,141.741414667924,2020-01-01
"Vermont",2020,2,102,133.6,140.993928133824,140.993928133824,2020-01-08
"Vermont",2020,3,125,128.2,141.38703931258,141.38703931258,2020-01-15
"Vermont",2020,4,119,132,140.227685059229,140.227685059229,2020-01-22
"Vermont",2020,5,105,133.6,139.984410615953,139.984410615953,2020-01-29
"Vermont",2020,6,112,135,138.030922170906,138.030922170906,2020-02-05
"Vermont",2020,7,135,124.4,140.051553791327,140.051553791327,2020-02-12
"Vermont",2020,8,107,121.8,139.210476495314,139.210476495314,2020-02-19
"Vermont",2020,9,137,117.2,139.040405541105,139.040405541105,2020-02-26
"Vermont",2020,10,115,133.2,141.413306020256,141.413306020256,2020-03-04
