"date_ref","ent_regis","metric","deaths"
2020-07-01,"Alabama","deaths_count",1201
2020-07-01,"Alabama","channel_endemic_estimation",1005.6
2020-07-01,"Alabama","farrington_estimation_all",1071.66626343757
2020-07-01,"Alabama","farrington_partial",1071.66626343757
2020-07-08,"Alabama","deaths_count",1265
2020-07-08,"Alabama","channel_endemic_estimation",1008.4
2020-07-08,"Alabama","farrington_estimation_all",1067.26105162575
2020-07-08,"Alabama","farrington_partial",1067.26105162575
2020-07-15,"Alabama","deaths_count",1289
2020-07-15,"Alabama","channel_endemic_estimation",963.2
2020-07-15,"Alabama","farrington_estimation_all",1072.17980618621
2020-07-15,"Alabama","farrington_partial",1072.17980618621
2020-07-22,"Alabama","deaths_count",1333
2020-07-22,"Alabama","channel_endemic_estimation",960
2020-07-22,"Alabama","farrington_estimation_all",1074.95179678108
2020-07-22,"Alabama","farrington_partial",1074.95179678108
2020-07-29,"Alabama","deaths_count",1364
2020-07-29,"Alabama","channel_endemic_estimation",973.8
2020-07-29,"Alabama","farrington_estimation_all",1054.66746531788
2020-07-29,"Alabama","farrington_partial",1054.66746531788
2020-08-05,"Alabama","deaths_count",1379
2020-08-05,"Alabama","channel_endemic_estimation",986.4
2020-08-05,"Alabama","farrington_estimation_all",1052.28591178358
2020-08-05,"Alabama","farrington_partial",1052.28591178358
2020-08-12,"Alabama","deaths_count",1305
2020-08-12,"Alabama","channel_endemic_estimation",978.2
2020-08-12,"Alabama","farrington_estimation_all",1058.86142087977
2020-08-12,"Alabama","farrington_partial",1058.86142087977
2020-08-19,"Alabama","deaths_count",1303
2020-08-19,"Alabama","channel_endemic_estimation",942.6
2020-08-19,"Alabama","farrington_estimation_all",1058.16038744009
2020-08-19,"Alabama","farrington_partial",1058.16038744009
2020-08-26,"Alabama","deaths_count",1216
2020-08-26,"Alabama","channel_endemic_estimation",966.2
2020-08-26,"Alabama","farrington_estimation_all",1010.10031678687
2020-08-26,"Alabama","farrington_partial",1010.10031678687
2020-09-02,"Alabama","deaths_count",1216
2020-09-02,"Alabama","channel_endemic_estimation",990.6
2020-09-02,"Alabama","farrington_estimation_all",1013.90189924134
2020-09-02,"Alabama","farrington_partial",1013.90189924134
2020-09-09,"Alabama","deaths_count",1232
2020-09-09,"Alabama","channel_endemic_estimation",986.6
2020-09-09,"Alabama","farrington_estimation_all",1012.74427102165
2020-09-09,"Alabama","farrington_partial",1012.74427102165
2020-09-16,"Alabama","deaths_count",1200
2020-09-16,"Alabama","channel_endemic_estimation",996.8
2020-09-16,"Alabama","farrington_estimation_all",1016.70975706449
2020-09-16,"Alabama","farrington_partial",1016.70975706449
2020-09-23,"Alabama","deaths_count",1183
2020-09-23,"Alabama","channel_endemic_estimation",1006.2
2020-09-23,"Alabama","farrington_estimation_all",1023.64227892191
2020-09-23,"Alabama","farrington_partial",1023.64227892191
2020-09-30,"Alabama","deaths_count",1103
2020-09-30,"Alabama","channel_endemic_estimation",961.6
2020-09-30,"Alabama","farrington_estimation_all",1023.44901059632
2020-09-30,"Alabama","farrington_partial",1023.44901059632
2020-10-07,"Alabama","deaths_count",1204
2020-10-07,"Alabama","channel_endemic_estimation",980.8
2020-10-07,"Alabama","farrington_estimation_all",1021.63507433993
2020-10-07,"Alabama","farrington_partial",1021.63507433993
2020-10-14,"Alabama","deaths_count",1190
2020-10-14,"Alabama","channel_endemic_estimation",994.4
2020-10-14,"Alabama","farrington_estimation_all",1024.66721301612
2020-10-14,"Alabama","farrington_partial",1024.66721301612
2020-10-21,"Alabama","deaths_count",1142
2020-10-21,"Alabama","channel_endemic_estimation",987
2020-10-21,"Alabama","farrington_estimation_all",1032.90865464441
2020-10-21,"Alabama","farrington_partial",1032.90865464441
2020-10-28,"Alabama","deaths_count",1169
2020-10-28,"Alabama","channel_endemic_estimation",977.2
2020-10-28,"Alabama","farrington_estimation_all",1055.15041838271
2020-10-28,"Alabama","farrington_partial",1055.15041838271
2020-11-04,"Alabama","deaths_count",1277
2020-11-04,"Alabama","channel_endemic_estimation",1035.8
2020-11-04,"Alabama","farrington_estimation_all",1077.15240047188
2020-11-04,"Alabama","farrington_partial",1077.15240047188
2020-11-11,"Alabama","deaths_count",1269
2020-11-11,"Alabama","channel_endemic_estimation",1065.2
2020-11-11,"Alabama","farrington_estimation_all",1095.05832184482
2020-11-11,"Alabama","farrington_partial",1095.05832184482
2020-11-18,"Alabama","deaths_count",1275
2020-11-18,"Alabama","channel_endemic_estimation",1038
2020-11-18,"Alabama","farrington_estimation_all",1112.62464466884
2020-11-18,"Alabama","farrington_partial",1112.62464466884
2020-11-25,"Alabama","deaths_count",1326
2020-11-25,"Alabama","channel_endemic_estimation",1060.2
2020-11-25,"Alabama","farrington_estimation_all",1117.07719902128
2020-11-25,"Alabama","farrington_partial",1117.07719902128
2020-12-02,"Alabama","deaths_count",1355
2020-12-02,"Alabama","channel_endemic_estimation",1073.2
2020-12-02,"Alabama","farrington_estimation_all",1122.01618776584
2020-12-02,"Alabama","farrington_partial",1122.01618776584
2020-12-09,"Alabama","deaths_count",1598
2020-12-09,"Alabama","channel_endemic_estimation",1104.4
2020-12-09,"Alabama","farrington_estimation_all",1137.47563535119
2020-12-09,"Alabama","farrington_partial",1137.47563535119
2020-12-16,"Alabama","deaths_count",1584
2020-12-16,"Alabama","channel_endemic_estimation",1121.6
2020-12-16,"Alabama","farrington_estimation_all",1154.20325788111
2020-12-16,"Alabama","farrington_partial",1154.20325788111
2020-12-23,"Alabama","deaths_count",1626
2020-12-23,"Alabama","channel_endemic_estimation",1096
2020-12-23,"Alabama","farrington_estimation_all",1168.24013012421
2020-12-23,"Alabama","farrington_partial",1168.24013012421
2021-01-01,"Alabama","deaths_count",1809
2021-01-01,"Alabama","channel_endemic_estimation",1204.4
2021-01-01,"Alabama","farrington_estimation_all",1193.58071246761
2021-01-01,"Alabama","farrington_partial",1256.18371360652
2021-01-08,"Alabama","deaths_count",1832
2021-01-08,"Alabama","channel_endemic_estimation",1236.6
2021-01-08,"Alabama","farrington_estimation_all",1201.90687210109
2021-01-08,"Alabama","farrington_partial",1256.12518448744
2021-01-15,"Alabama","deaths_count",1790
2021-01-15,"Alabama","channel_endemic_estimation",1210.6
2021-01-15,"Alabama","farrington_estimation_all",1201.78419179788
2021-01-15,"Alabama","farrington_partial",1266.09174153442
2021-01-22,"Alabama","deaths_count",1637
2021-01-22,"Alabama","channel_endemic_estimation",1202
2021-01-22,"Alabama","farrington_estimation_all",1186.95785620036
2021-01-22,"Alabama","farrington_partial",1203.93821032841
2021-01-29,"Alabama","deaths_count",1508
2021-01-29,"Alabama","channel_endemic_estimation",1132.2
2021-01-29,"Alabama","farrington_estimation_all",1176.71612120411
2021-01-29,"Alabama","farrington_partial",1194.37365199012
2021-02-05,"Alabama","deaths_count",1431
2021-02-05,"Alabama","channel_endemic_estimation",1147.2
2021-02-05,"Alabama","farrington_estimation_all",1158.08177002722
2021-02-05,"Alabama","farrington_partial",1176.10219378556
2021-02-12,"Alabama","deaths_count",1332
2021-02-12,"Alabama","channel_endemic_estimation",1109.6
2021-02-12,"Alabama","farrington_estimation_all",1145.07768555157
2021-02-12,"Alabama","farrington_partial",1158.07944119211
2021-02-19,"Alabama","deaths_count",1314
2021-02-19,"Alabama","channel_endemic_estimation",1100.8
2021-02-19,"Alabama","farrington_estimation_all",1142.89529054209
2021-02-19,"Alabama","farrington_partial",1150.01288368151
2021-02-26,"Alabama","deaths_count",1159
2021-02-26,"Alabama","channel_endemic_estimation",1156.6
2021-02-26,"Alabama","farrington_estimation_all",1137.88160016824
2021-02-26,"Alabama","farrington_partial",1141.58094710576
2021-03-05,"Alabama","deaths_count",1189
2021-03-05,"Alabama","channel_endemic_estimation",1086.2
2021-03-05,"Alabama","farrington_estimation_all",1172.69042260249
2021-03-05,"Alabama","farrington_partial",1176.49202374235
2021-03-12,"Alabama","deaths_count",1059
2021-03-12,"Alabama","channel_endemic_estimation",1088.4
2021-03-12,"Alabama","farrington_estimation_all",1177.91196824395
2021-03-12,"Alabama","farrington_partial",1147.96322543019
2021-03-19,"Alabama","deaths_count",1189
2021-03-19,"Alabama","channel_endemic_estimation",1045.6
2021-03-19,"Alabama","farrington_estimation_all",1187.75508002783
2021-03-19,"Alabama","farrington_partial",1133.11591771236
2021-03-26,"Alabama","deaths_count",1104
2021-03-26,"Alabama","channel_endemic_estimation",1044.8
2021-03-26,"Alabama","farrington_estimation_all",1215.6284522054
2021-03-26,"Alabama","farrington_partial",1124.48520119548
2021-04-02,"Alabama","deaths_count",1208
2021-04-02,"Alabama","channel_endemic_estimation",1041.2
2021-04-02,"Alabama","farrington_estimation_all",1238.05748815896
2021-04-02,"Alabama","farrington_partial",1113.8136447075
2021-04-09,"Alabama","deaths_count",1168
2021-04-09,"Alabama","channel_endemic_estimation",1029
2021-04-09,"Alabama","farrington_estimation_all",1264.88455017272
2021-04-09,"Alabama","farrington_partial",1111.69969630686
2021-04-16,"Alabama","deaths_count",1105
2021-04-16,"Alabama","channel_endemic_estimation",1022.4
2021-04-16,"Alabama","farrington_estimation_all",1276.23872141925
2021-04-16,"Alabama","farrington_partial",1116.72630812857
2021-04-23,"Alabama","deaths_count",1192
2021-04-23,"Alabama","channel_endemic_estimation",1023.2
2021-04-23,"Alabama","farrington_estimation_all",1276.49160833898
2021-04-23,"Alabama","farrington_partial",1114.1067450069
2021-04-30,"Alabama","deaths_count",1152
2021-04-30,"Alabama","channel_endemic_estimation",1035.2
2021-04-30,"Alabama","farrington_estimation_all",1275.67947486615
2021-04-30,"Alabama","farrington_partial",1101.60314687129
2021-05-07,"Alabama","deaths_count",1095
2021-05-07,"Alabama","channel_endemic_estimation",1042
2021-05-07,"Alabama","farrington_estimation_all",1143.26223581422
2021-05-07,"Alabama","farrington_partial",1092.7284582317
2021-05-14,"Alabama","deaths_count",1093
2021-05-14,"Alabama","channel_endemic_estimation",1002.2
2021-05-14,"Alabama","farrington_estimation_all",1144.77648981784
2021-05-14,"Alabama","farrington_partial",1104.20135216906
2021-05-21,"Alabama","deaths_count",1078
2021-05-21,"Alabama","channel_endemic_estimation",983.6
2021-05-21,"Alabama","farrington_estimation_all",1256.12881540469
2021-05-21,"Alabama","farrington_partial",1101.67501104035
2021-05-28,"Alabama","deaths_count",1083
2021-05-28,"Alabama","channel_endemic_estimation",1005
2021-05-28,"Alabama","farrington_estimation_all",1261.96539012976
2021-05-28,"Alabama","farrington_partial",1089.31829048975
2021-06-04,"Alabama","deaths_count",1107
2021-06-04,"Alabama","channel_endemic_estimation",1021.8
2021-06-04,"Alabama","farrington_estimation_all",1265.90573728427
2021-06-04,"Alabama","farrington_partial",1077.63740241071
2021-06-11,"Alabama","deaths_count",1130
2021-06-11,"Alabama","channel_endemic_estimation",967.6
2021-06-11,"Alabama","farrington_estimation_all",1274.7158955527
2021-06-11,"Alabama","farrington_partial",1081.99197537263
2021-06-18,"Alabama","deaths_count",1074
2021-06-18,"Alabama","channel_endemic_estimation",985
2021-06-18,"Alabama","farrington_estimation_all",1306.27311158877
2021-06-18,"Alabama","farrington_partial",1093.74787895034
2021-06-25,"Alabama","deaths_count",1060
2021-06-25,"Alabama","channel_endemic_estimation",934.8
2021-06-25,"Alabama","farrington_estimation_all",1329.72715596875
2021-06-25,"Alabama","farrington_partial",1080.67639505208
2021-07-02,"Alabama","deaths_count",1132
2021-07-02,"Alabama","channel_endemic_estimation",1005.6
2021-07-02,"Alabama","farrington_estimation_all",1383.17297782225
2021-07-02,"Alabama","farrington_partial",1071.66626343757
2021-07-09,"Alabama","deaths_count",1053
2021-07-09,"Alabama","channel_endemic_estimation",1008.4
2021-07-09,"Alabama","farrington_estimation_all",1465.78355791816
2021-07-09,"Alabama","farrington_partial",1067.26105162575
2021-07-16,"Alabama","deaths_count",1101
2021-07-16,"Alabama","channel_endemic_estimation",963.2
2021-07-16,"Alabama","farrington_estimation_all",1516.74401116847
